id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
33849064,aded9049-3769-4e10-9f3e-bb4620e4424f,2013/08/15 1:34 AM MSK,2013-08-15,2013-08-14 21:34:00 +0000,Moscow,2203254,dmitry_kulakov,Dmitry Kulakov,2019-10-04 17:17:32 +0000,2023-07-07 15:14:37 +0000,research,CC-BY,https://www.inaturalist.org/observations/33849064,https://inaturalist-open-data.s3.amazonaws.com/photos/53208003/medium.jpeg,,"",,2,0,false,,"Мильковский р-н, Камчатский край, Россия",55.740182846,160.3965857538,244,,,,244,,open,false,,,Берингийский суслик,Urocitellus parryii,Берингийский суслик,Mammalia,180001
33849420,050aa8ed-6269-41f4-ac91-02d4bdb777a0,2013/08/12 6:28 AM MSK,2013-08-12,2013-08-12 02:28:00 +0000,Moscow,2203254,dmitry_kulakov,Dmitry Kulakov,2019-10-04 17:24:23 +0000,2023-07-07 15:14:17 +0000,research,CC-BY,https://www.inaturalist.org/observations/33849420,https://inaturalist-open-data.s3.amazonaws.com/photos/53208637/medium.jpeg,,"",,1,0,false,,"Усть-Камчатский р-н, Камчатский край, Россия",55.8991552969,160.5029678318,122,,,,122,,open,false,,,Черношапочный сурок,Marmota camtschatica,Черношапочный сурок,Mammalia,46085
33849421,ebd7bce5-4ea2-4f54-8398-88e4c792de32,2013/08/13 2:39 AM MSK,2013-08-13,2013-08-12 22:39:00 +0000,Moscow,2203254,dmitry_kulakov,Dmitry Kulakov,2019-10-04 17:24:24 +0000,2023-07-07 15:14:44 +0000,research,CC-BY,https://www.inaturalist.org/observations/33849421,https://inaturalist-open-data.s3.amazonaws.com/photos/53208647/medium.jpeg,,"","",1,0,false,,"Усть-Камчатский р-н, Камчатский край, Россия",55.8994133881,160.5027870465,122,,,,122,,open,false,,,Черношапочный сурок,Marmota camtschatica,Черношапочный сурок,Mammalia,46085
33849971,8676d7b4-ff77-4948-8eff-387c48eb2886,2013/08/18 1:36 AM MSK,2013-08-18,2013-08-17 21:36:00 +0000,Moscow,2203254,dmitry_kulakov,Dmitry Kulakov,2019-10-04 17:32:51 +0000,2023-07-07 15:14:48 +0000,research,CC-BY,https://www.inaturalist.org/observations/33849971,https://inaturalist-open-data.s3.amazonaws.com/photos/53209550/medium.jpeg,,"",,3,0,false,,"Мильковский р-н, Камчатский край, Россия",55.7934439977,160.3340148684,122,,,,122,,open,false,,,Grey Red-backed Vole,Craseomys rufocanus,Красно-серая полёвка,Mammalia,1431628
33907653,78b6d3ff-f337-4009-9f05-d99f4db5c5bc,2019-10-02 4:20:00 AM GMT+12:00,2019-10-02,2019-10-01 15:20:00 +0000,Auckland,1759534,tatyana20,Tatyana Primak,2019-10-05 19:21:23 +0000,2023-11-29 04:38:02 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/33907653,https://inaturalist-open-data.s3.amazonaws.com/photos/53305912/medium.jpg,,"",,3,0,false,2,"Камчатский край, Россия, 688000",59.0292436438,160.1244271919,2104,,,,2104,,open,false,gps,gps,Siberian Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
34300923,f5edf180-a946-4077-93d3-b30485e52198,2018/08/29 9:15 PM SST,2018-08-29,2018-08-29 08:15:00 +0000,Samoa,1552160,olga_chernyagina,Оlga Сhernyagina,2019-10-13 13:44:26 +0000,2024-07-28 03:13:18 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/34300923,https://inaturalist-open-data.s3.amazonaws.com/photos/53965474/medium.jpeg,,"",,2,0,false,,"Быстринский р-н, Камчатский край, Россия",55.93981588,158.7161350362,61,,,,61,,open,false,,,Siberian Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
34685085,be04baa9-b7e9-4776-955b-7fe35f520814,2019/10/20 2:00 PM SST,2019-10-20,2019-10-20 00:00:00 +0000,Samoa,1755659,olga2019kuryakova,Ольга Курякова,2019-10-21 12:31:39 +0000,2020-02-28 01:17:39 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/34685085,https://inaturalist-open-data.s3.amazonaws.com/photos/54618246/medium.jpeg,,"",,1,0,false,,"Мильковский р-н, Камчатский край, Россия",54.6868866667,158.6228816667,,,,,,,open,false,,,Brown Bear,Ursus arctos,Бурый медведь,Mammalia,41641
34755418,222d3c95-5599-4d46-a76b-7e93909eb225,Tue Oct 22 2019 12:37:19 GMT+1200 (GMT+12),2019-10-22,2019-10-21 23:37:19 +0000,Auckland,2328054,scoutskam,Елена Тягилева,2019-10-22 21:42:29 +0000,2019-10-22 23:45:07 +0000,research,,https://www.inaturalist.org/observations/34755418,https://static.inaturalist.org/photos/54737243/medium.jpg,,"",,1,0,false,3,"улица Некрасова, Камчатский край, RU",53.1954708126,158.4061250921,1520,,,,1520,,open,false,,,Eurasian Red Squirrel,Sciurus vulgaris,Обыкновенная белка,Mammalia,46001
34907100,0b2c6f51-359c-420e-99b6-446d67b8ec19,2018/03/11 10:52 AM SST,2018-03-11,2018-03-10 20:52:00 +0000,Samoa,1755659,olga2019kuryakova,Ольга Курякова,2019-10-26 11:37:13 +0000,2019-10-26 11:44:48 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/34907100,https://inaturalist-open-data.s3.amazonaws.com/photos/54998542/medium.jpeg,,"","Обыкновенная Белка, якутский подвид  Sciurus vulgaris jacutensis",1,0,false,,"Мильковский р-н, Камчатский край, Россия",54.6878521892,158.6252803122,10,,,,10,,open,false,,,Обыкновенная Белка,Sciurus vulgaris,Обыкновенная белка,Mammalia,46001
34954598,49589998-a412-4cc5-9ff0-279bd5f57ff8,2019-10-26 4:37:26 PM GMT+12:00,2019-10-26,2019-10-26 03:37:26 +0000,Auckland,1759534,tatyana20,Tatyana Primak,2019-10-27 11:33:36 +0000,2025-03-21 18:43:36 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/34954598,https://inaturalist-open-data.s3.amazonaws.com/photos/55079784/medium.jpeg,,"",Помет с полиэтиленовыми пакетами ,1,0,false,2,"Камчатский край, Россия, 683015",52.9415893555,158.7547607422,,,,,,,open,false,gps,gps,Siberian Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
34954940,f3562ec7-1de5-4442-8329-8465b912586e,2019-10-26 2:08:39 PM GMT+12:00,2019-10-26,2019-10-26 01:08:39 +0000,Auckland,1759534,tatyana20,Tatyana Primak,2019-10-27 11:41:00 +0000,2023-11-29 04:38:02 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/34954940,https://inaturalist-open-data.s3.amazonaws.com/photos/55080163/medium.jpeg,,"",,1,0,false,2,"Камчатский край, Россия, 683015",52.9361534119,158.7798156738,,,,,,,open,false,gps,gps,Siberian Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
34954972,59f80a9d-ac1f-42a6-81af-cada820a297f,2019-10-26 1:33:35 PM GMT+12:00,2019-10-26,2019-10-26 00:33:35 +0000,Auckland,1759534,tatyana20,Tatyana Primak,2019-10-27 11:42:21 +0000,2023-11-29 04:38:02 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/34954972,https://inaturalist-open-data.s3.amazonaws.com/photos/55080218/medium.jpeg,,"",,0,0,false,2,"Камчатский край, Россия, 683015",52.9392280579,158.7724304199,,,,,,,,false,gps,gps,Бурозубки,Sorex,Бурозубки,Mammalia,46342
34955082,fa02cf82-b566-4697-aac7-91cfd5b28355,2019-10-26 12:46:14 PM GMT+12:00,2019-10-26,2019-10-25 23:46:14 +0000,Auckland,1759534,tatyana20,Tatyana Primak,2019-10-27 11:46:30 +0000,2023-11-29 04:38:02 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/34955082,https://inaturalist-open-data.s3.amazonaws.com/photos/55080385/medium.jpeg,,"",,1,0,false,2,"Камчатский край, Россия, 683015",52.9403015734,158.7580341473,17,,,,17,,open,false,gps,gps,Siberian Brown Bear,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
35003331,6437f666-e3b8-4e4c-b680-0a9a90f6793f,2015/02/04 2:03 PM SST,2015-02-04,2015-02-04 00:03:00 +0000,Samoa,1755659,olga2019kuryakova,Ольга Курякова,2019-10-28 11:31:34 +0000,2020-07-07 15:59:21 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/35003331,https://inaturalist-open-data.s3.amazonaws.com/photos/55164162/medium.jpg,,"",,1,0,false,,"Mil'kovskiy rayon, RU-KQ, RU",54.7270692702,158.6216152913,14,,,,25685,,obscured,true,,,Обыкновенная выдра,Lutra lutra,Обыкновенная выдра,Mammalia,41850
35007426,49ce305c-72f4-4261-a923-1479b05f7b5d,2003-08-11,2003-08-11,,Kamchatka,1809814,vadim_kirichenko,vadim_kirichenko,2019-10-28 14:03:12 +0000,2023-10-26 08:29:30 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/35007426,https://inaturalist-open-data.s3.amazonaws.com/photos/55170322/medium.jpeg,,"","",2,0,false,,Elovka,56.929572858,161.0121066545,122,,,,122,,open,false,,,Sciurus vulgaris arcticus,Sciurus vulgaris arcticus,,Mammalia,1184124
35035651,7bc64c70-707d-4ab9-b382-4f446144e5c3,2013/04/13 1:09 AM SST,2013-04-13,2013-04-12 12:09:00 +0000,Samoa,1755659,olga2019kuryakova,Ольга Курякова,2019-10-29 03:27:52 +0000,2019-11-06 03:41:17 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/35035651,https://inaturalist-open-data.s3.amazonaws.com/photos/55219398/medium.jpg,,"",,4,0,false,,"Мильковский р-н, Камчатский край, Россия",54.6878195308,158.6074280775,4,,,,4,,open,false,,,Muskrat,Ondatra zibethicus,Ондатра,Mammalia,45763
35041995,7cc3f45a-d095-48a9-9fc9-328c86fb110f,2007/12/01 3:36 PM SST,2007-12-01,2007-12-02 02:36:00 +0000,Samoa,1755659,olga2019kuryakova,Ольга Курякова,2019-10-29 11:00:58 +0000,2019-10-30 12:54:43 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/35041995,https://inaturalist-open-data.s3.amazonaws.com/photos/55230630/medium.jpeg,,"",,1,0,false,,"Мильковский р-н, Камчатский край, Россия",54.7179552111,158.601684779,27,,,,27,,open,false,,,Анадырская обыкновенная лисица,Vulpes vulpes beringiana,Анадырская обыкновенная лисица,Mammalia,876893
35072952,8598e858-5691-455e-8ad3-eca05b1249a8,2019-10-29 5:01:07 PM GMT+12:00,2019-10-29,2019-10-29 04:01:07 +0000,Auckland,1759534,tatyana20,Tatyana Primak,2019-10-30 02:32:21 +0000,2023-11-29 04:38:02 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/35072952,https://inaturalist-open-data.s3.amazonaws.com/photos/55283191/medium.jpeg,,"",,2,0,false,2,"Камчатский край, Россия, 683012",52.9229494126,158.6923837289,66,,,,66,,open,false,gps,gps,Anadyr Fox,Vulpes vulpes beringiana,Анадырская обыкновенная лисица,Mammalia,876893
35159698,01d35531-867f-4f81-9b65-ad6c05813c8b,2017/05/18 12:44 PM SST,2017-05-18,2017-05-17 23:44:00 +0000,Samoa,1755659,olga2019kuryakova,Ольга Курякова,2019-11-01 10:50:28 +0000,2019-11-03 15:08:08 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/35159698,https://inaturalist-open-data.s3.amazonaws.com/photos/55410929/medium.jpeg,,"",,3,0,false,,"Мильковский р-н, Камчатский край, Россия",54.7068155603,158.6184197717,17,,,,17,,open,false,,,Muskrat,Ondatra zibethicus,Ондатра,Mammalia,45763
35159754,68b23c1f-a550-4f3a-857e-ba6bbef2782c,2017/05/16 1:31 PM SST,2017-05-16,2017-05-16 00:31:00 +0000,Samoa,1755659,olga2019kuryakova,Ольга Курякова,2019-11-01 10:54:51 +0000,2025-12-04 21:03:13 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/35159754,https://inaturalist-open-data.s3.amazonaws.com/photos/55411106/medium.jpeg,,"",Зимой  кто-то основательно  погрыз кору ивы,1,0,false,,"Мильковский р-н, Камчатский край, Россия",54.6889015642,158.6301032319,6,,,,6,,,false,,,Полёвковые,Arvicolinae,Полёвковые,Mammalia,179534
35278719,8f120622-f108-4ace-8dd9-3ed9714f73d6,2019-11-04 12:57:01 PM GMT+12:00,2019-11-04,2019-11-03 23:57:01 +0000,Auckland,1759534,tatyana20,Tatyana Primak,2019-11-04 08:14:50 +0000,2023-11-29 04:38:02 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/35278719,https://inaturalist-open-data.s3.amazonaws.com/photos/55612842/medium.jpeg,,"",,1,0,false,2,"Elizovskiy rayon, RU-KQ, RU",53.2903032266,158.2775113732,526,,,,526,,open,false,gps,gps,Ursus arctos beringianus,Ursus arctos beringianus,Камчатский бурый медведь,Mammalia,147157
35355422,ed0f1e55-2b31-42f2-8568-8ef4d60bf86d,2018/09/05 3:33 PM SST,2018-09-05,2018-09-05 02:33:00 +0000,Samoa,1755659,olga2019kuryakova,Ольга Курякова,2019-11-06 03:36:31 +0000,2019-11-06 07:02:23 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/35355422,https://inaturalist-open-data.s3.amazonaws.com/photos/55742706/medium.jpeg,,"",Хатка ондатры?,1,0,false,,"Мильковский р-н, Камчатский край, Россия",54.7103348685,158.6262253847,1,,,,1,,open,false,,,Ондатра,Ondatra zibethicus,Ондатра,Mammalia,45763
35728708,6846af67-6f77-4a1d-89e1-64947be5d182,2011/06/22 2:04 PM SST,2011-06-22,2011-06-23 01:04:00 +0000,Samoa,1755659,olga2019kuryakova,Ольга Курякова,2019-11-16 05:48:44 +0000,2024-02-14 19:51:20 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/35728708,https://inaturalist-open-data.s3.amazonaws.com/photos/56373398/medium.jpg,,"",Нора,0,0,false,,"Мильковский р-н, Камчатский край, Россия",54.7505056127,158.7456379014,61,,,,61,,,false,,,Полевая мышь,Muroidea,,Mammalia,488924
35847017,48d75564-4dd4-4b89-8893-103c370b2d2a,2018/04/25 10:53 AM SST,2018-04-25,2018-04-24 21:53:00 +0000,Samoa,1755659,olga2019kuryakova,Ольга Курякова,2019-11-19 11:37:31 +0000,2021-02-16 06:14:45 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/35847017,https://inaturalist-open-data.s3.amazonaws.com/photos/56578744/medium.jpeg,,"",,3,0,false,,"Мильковский р-н, Камчатский край, Россия",54.6819669731,158.6208505035,61,,,,61,,open,false,,,Scoiattolo comune,Sciurus vulgaris,Обыкновенная белка,Mammalia,46001
36124948,92950730-879a-4ae6-9c75-5de0582eeff7,2009/07/27 2:18 PM SST,2009-07-27,2009-07-28 01:18:00 +0000,Samoa,1755659,olga2019kuryakova,Ольга Курякова,2019-11-27 07:53:43 +0000,2022-01-23 10:20:18 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/36124948,https://inaturalist-open-data.s3.amazonaws.com/photos/57065906/medium.jpeg,,"",След лося,1,0,false,,"Мильковский р-н, Камчатский край, Россия",53.9335217748,157.9905200286,308,,,,308,,open,false,,,Лось,Alces alces,Лось,Mammalia,522193
36148906,911c5d3b-c0a3-4adc-809c-82c4271baf55,2019-11-19 12:50:32 PM GMT+12:00,2019-11-19,2019-11-18 23:50:32 +0000,Auckland,1759534,tatyana20,Tatyana Primak,2019-11-28 01:57:44 +0000,2023-11-29 04:38:02 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/36148906,https://inaturalist-open-data.s3.amazonaws.com/photos/57106648/medium.jpeg,,"",,2,0,false,2,"Камчатский край, Россия, 683003",53.0313567937,158.641394265,42,,,,42,,open,false,gps,gps,Хомяковые,Cricetidae,Хомяковые,Mammalia,55986
36148988,af58f11c-5592-4486-a3ea-d9d68773f4bc,2019-11-19 12:40:32 PM GMT+12:00,2019-11-19,2019-11-18 23:40:32 +0000,Auckland,1759534,tatyana20,Tatyana Primak,2019-11-28 02:00:41 +0000,2023-11-29 04:38:02 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/36148988,https://inaturalist-open-data.s3.amazonaws.com/photos/57106773/medium.jpeg,,"",Место питания,1,0,false,2,"Камчатский край, Россия, 683003",53.0305192243,158.642447032,58,,,,58,,open,false,gps,gps,American Mink,Neogale vison,Американская норка,Mammalia,1264432
36697437,e4c35637-2453-4f63-af44-6d1137d061b6,2019/12/16 3:48 PM +1200,2019-12-16,2019-12-16 03:48:00 +0000,Kamchatka,1928921,zaporozhets_oleg,"",2019-12-16 08:08:24 +0000,2022-03-15 17:04:06 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/36697437,https://inaturalist-open-data.s3.amazonaws.com/photos/58047638/medium.jpg,,"","",2,0,false,,"Елизовский р-н, Камчатский край, Россия",52.9582061667,158.2540588333,,,,,,,open,false,,,Обыкновенная белка,Sciurus vulgaris,Обыкновенная белка,Mammalia,46001
36749676,d1f50818-64cf-4d48-be69-0f471bb28c9b,2019/12/15 2:49 PM SST,2019-12-15,2019-12-15 00:49:00 +0000,Samoa,1755659,olga2019kuryakova,Ольга Курякова,2019-12-18 11:34:41 +0000,2021-11-30 18:30:09 +0000,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/36749676,https://inaturalist-open-data.s3.amazonaws.com/photos/58141812/medium.jpeg,,"",,0,0,false,,"Мильковский р-н, Камчатский край, Россия",54.6783516667,158.6274733333,,,,,,,,false,,,Куньи,Mustelidae,Куньи,Mammalia,41770
36749745,dd85e928-8663-41a6-ba22-6933e02c05dd,2019/12/15 3:26 PM SST,2019-12-15,2019-12-15 01:26:00 +0000,Samoa,1755659,olga2019kuryakova,Ольга Курякова,2019-12-18 11:42:27 +0000,2020-07-07 13:47:16 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/36749745,https://inaturalist-open-data.s3.amazonaws.com/photos/58142014/medium.jpeg,,"",,1,0,false,,"Mil'kovskiy rayon, RU-KQ, RU",54.70441195,158.7325891455,,,,,25685,,obscured,true,,,Обыкновенная выдра,Lutra lutra,Обыкновенная выдра,Mammalia,41850
36750756,7e6f5829-fd88-41d7-9ec0-f38762e0a9ef,2019/01/23 12:55 PM SST,2019-01-23,2019-01-22 22:55:00 +0000,Samoa,1755659,olga2019kuryakova,Ольга Курякова,2019-12-18 13:09:51 +0000,2024-05-13 04:54:25 +0000,research,CC-BY-NC,https://www.inaturalist.org/observations/36750756,https://inaturalist-open-data.s3.amazonaws.com/photos/58143636/medium.jpeg,,"",,3,0,false,,"Mil'kovskiy rayon, RU-KQ, RU",54.6724830435,158.7144970542,61,,,,25685,,obscured,true,,,Обыкновенная выдра,Lutra lutra,Обыкновенная выдра,Mammalia,41850
